,Sentiment,tweet,date,Polarity
5463,4,"just saw some old pictures she had forgotten about, memories  off food shopping now, then into twon, then essay... bring it on sun-day",Sun May 03 04:07:05 PDT 2009,Positive
5464,4,@ratusyura i read some people says that avoid white food..bread rice and anything white..low carb..my mom masak gulai ayam.nyumm,Tue May 26 22:27:19 PDT 2009,Positive
5465,4,5 minutes until i get food!,Fri May 29 11:21:13 PDT 2009,Positive
5466,4,"shutting down for day. wondering about what to have for dinner. no food inspirations from mdk today, will have to wing it",Fri May 29 16:56:54 PDT 2009,Positive
5467,4,sorry for the spammage people. you get a break for a little bit. have to shower then going ot get food,Fri May 29 22:30:16 PDT 2009,Positive
5468,4,"hungry, went to hunt for food in fridge. wasn't allowed to eat.  so i ate an ice cube",Sat May 30 02:11:41 PDT 2009,Positive
5469,4,off to sainsburys with mum + dad to buy yummy food  and i am craving sprite so i'll buy some of that too!,Sat May 30 07:23:16 PDT 2009,Positive
5470,4,spent all day on the beach with friends and eating lots of good food! and we are still camping,Sat May 30 19:48:30 PDT 2009,Positive
5471,4,@fraands am lazing... waiting for food to start grazing..  next song on the playlist??,Sun May 31 03:14:16 PDT 2009,Positive
5472,4,going to hunt down some food...might even enjoy it in the sun,Sun May 31 04:36:21 PDT 2009,Positive
5473,4,back at home around 4pm. church anniversary. junk foods at fats )  very thrilled and content,Sun May 31 05:17:17 PDT 2009,Positive
5474,4,"ugh, so full. seafood is sooo good. reminder to self, must go to 3 amigos in mtl for that wicked awesome calamari.  video game time now  !",Mon Jun 01 18:36:20 PDT 2009,Positive
5475,4,might audi later to relax  i'm not that worried about tomorrow? pahahahaha! food tech =p,Wed Jun 03 00:41:46 PDT 2009,Positive
5476,4,leaving to work. but first i need food!  i wonder if sasha is bringing munchies to work? hmm,Wed Jun 03 06:02:34 PDT 2009,Positive
5477,4,"@smdura shrimp-filled, fried, queso-covered burrito = foodgasm",Fri Jun 05 10:45:30 PDT 2009,Positive
5478,4,3 wks into food journaling and it's working! seeing good results. it's just little tweaks for me.  http://bit.ly/rlnjp,Fri Jun 05 14:13:16 PDT 2009,Positive
5479,4,chilling w/couch watching y&amp;r then off the buy food so i can cook. go me,Fri Jun 05 16:46:58 PDT 2009,Positive
5480,4,@bradinator @foodieprints drinking your mistakes - now *that* sounds like good advice!,Fri Jun 05 19:09:55 PDT 2009,Positive
5481,4,"@sanmo orange is awesome, i was visiting for a week and i went there twice... they have a great fresh seafood salad... not a mayo fest",Sat Jun 06 00:45:27 PDT 2009,Positive
5482,4,@ewinkler hi elizabeth! thanks for following me and many congrats on being shortlisted for the guild of food writers‘ awards - good luck,Sun Jun 07 02:25:45 PDT 2009,Positive
5483,4,"mmmm good food, good weekend, good friends. yay",Sun Jun 07 10:50:32 PDT 2009,Positive
5484,4,"off to the night market for some meat on a stick!  good food, good friends, what more could you want.",Sun Jun 07 19:18:51 PDT 2009,Positive
5485,4,first bbq of the year here... wonder if godson remembers the ones last year or not. wonder how much of my food he will nick today,Sun Apr 19 07:44:42 PDT 2009,Positive
5486,4,"@bifferlicious good morning, have some food",Mon Apr 20 08:00:23 PDT 2009,Positive
5487,4,confidence is the food of the wise man and the liquor of the fool. ~,Tue Apr 21 01:41:41 PDT 2009,Positive
5488,4,"perfect last night/morning of college. fam, friends, fun, food, drinks &amp; dancing till the sun comes up. totally worth only 2 hrs of sleep",Sun May 17 09:41:24 PDT 2009,Positive
5489,4,my parents invited me over for lunch and they're not home! lol. they left me food anyways,Sun May 17 11:56:42 PDT 2009,Positive
5490,4,getting a craving to eat junk food. right now i'm watching lion man i love it,Fri May 22 04:23:49 PDT 2009,Positive
5491,4,ate too much food tonight muahahah,Tue May 26 21:43:22 PDT 2009,Positive
5492,4,"@bobmaron has anyone ever told you, you make then hungry?  ha ha...you make me hungry with all this delicious food you show off~thank you",Sat May 30 23:03:47 PDT 2009,Positive
5493,4,"@11forgottenlaws i reckon you can't beat raw cabbage...we eat lots of it. a wonderful super-food, lol. my g'parents swore by raw onions 2",Sun May 31 00:28:17 PDT 2009,Positive
5494,4,"drinking wine, filling out myspace surveys and watching food network. oh yes, it's a good night.",Sun May 31 19:29:13 PDT 2009,Positive
5495,4,"@lancearmstrong - i'd say after the giro, you're entitled to a little comfort food.",Mon Jun 01 14:18:42 PDT 2009,Positive
5496,4,seafood noodles never tasted this good. haha!! wait. rummaging through some photos..,Mon Jun 01 20:57:02 PDT 2009,Positive
5497,4,"@mazanajle nonverbal communication, platonic affection and food",Mon Jun 01 21:53:43 PDT 2009,Positive
5498,4,@junkfoodtees happy tuesday!  its almost wednesday in japan though! ;) (via @happybesacky) - well happy &quot;almost wednesday&quot; to you,Tue Jun 02 05:39:54 PDT 2009,Positive
5499,4,up early to take a and s out wake boarding and riding in the boat all day!! wooo then good food and family reunion later today,Sat Jun 06 06:03:05 PDT 2009,Positive
5500,4,philidelphia on brown bread is surprisingly yummy lol. more food talk,Sat Jun 06 08:56:37 PDT 2009,Positive
5501,4,@tracecyrus hey trace  u should try out our foods here in the phhilippiness  itss good. especially the mangoes,Sun Jun 07 00:52:01 PDT 2009,Positive
5502,4,japanese food after chocolate fondue+icecream. who says we can't have dessert 1st?,Sun Jun 07 05:27:16 PDT 2009,Positive
5503,4,"lunch @ native foods w/win, yeah",Mon Jun 15 13:07:14 PDT 2009,Positive
5504,4,"lie-in, now some food, possibly more booze later + sunshine = ace",Sat May 02 05:22:10 PDT 2009,Positive
5505,4,food network. all. morning. long. wish it were mother's day all the time,Sun May 10 06:23:52 PDT 2009,Positive
5506,4,is bored n wonts some food,Sun May 10 06:23:54 PDT 2009,Positive
5507,4,eating some food i just made ummmm ummmm lol now i'm full physically time to get full mentally and spiritually...it's bible &amp; prayer time,Sun May 17 22:32:13 PDT 2009,Positive
5508,4,"@honeyteodoro share more about your favorites at wendy's! write a review on myfoodtrip.com, for a chance to win p1000.",Thu May 21 23:40:34 PDT 2009,Positive
5509,4,last day. i wish sonic would hurry up. i may go in there and cook the food myself.,Fri May 22 05:10:41 PDT 2009,Positive
5510,4,@junkfoodtees aww thankyouu (: i hope they do,Fri May 22 05:28:52 PDT 2009,Positive
5511,4,noodles. seafood! yum,Fri May 29 08:27:55 PDT 2009,Positive
5512,4,@crystboston i'll even through some food on the grill,Fri May 29 10:26:18 PDT 2009,Positive
5513,4,going out to dinner    i think one good thing about boys is that they always pay for your food/tickets,Fri May 29 20:13:10 PDT 2009,Positive
5514,4,btw... i mean spam the food... not my cuzin... that spam is a good idea   i love them both!,Sat May 30 02:59:52 PDT 2009,Positive
5515,4,"sun out, good friends, good food, &amp; alcohol!! makes me all the way happy!!",Sat May 30 10:58:39 PDT 2009,Positive
5516,4,great theatre + great food + great company = perfect way to spend a saturday,Sat May 30 23:33:47 PDT 2009,Positive
5517,4,@suzimuppet actually got the name wrong its not called the 'farmers market' its the 'food market'  http://bit.ly/6erkz we bought loads,Sun May 31 03:38:50 PDT 2009,Positive
5518,4,back from playing football in the sun .... very warm but not played football in weeks so it was good  food cooking in the oven....,Sun May 31 06:49:58 PDT 2009,Positive
5519,4,@abdeld but its awesome at charbroiling there food,Sun May 31 14:21:16 PDT 2009,Positive
5520,4,@junkfoodtees @gfalcone601 is awesome  and so are mcfly  and junk food tees  xxx (via @indiareville) - thanks,Fri Jun 05 10:33:26 PDT 2009,Positive
5521,4,"@faroundtheworld showing up late? what! for dinner, i will be right on time. i love food!",Fri Jun 05 17:53:28 PDT 2009,Positive
5522,4,"i'm chillin at my sister's house with the family! watching movies, eating good food, and good laughs... good time!",Sat Jun 06 14:41:43 PDT 2009,Positive
5523,4,"@thephatbunny food comes in capsules, and tv comes in 3d.",Sun Jun 07 01:45:31 PDT 2009,Positive
5524,4,"went to westfield to buy food, came back with food and a salt scrub.  now i will not be hungry *and* have soft skin",Sun Jun 07 06:35:11 PDT 2009,Positive
5525,4,"scrambled eggs w/ ketchup, bagel w/cream cheese, banana and glass of milk =490 cals, every food group touched on....super full",Mon Apr 20 06:14:30 PDT 2009,Positive
5526,4,i had a lovely sunday.  mario and food network. daddy time: popeye's and happy gilmore. and it's still not over,Sun May 03 19:46:40 PDT 2009,Positive
5527,4,"@stayingyoung i usually do if there is choice, but i am lucky in that most foods i love are generally very healthy (except ice cream!!).",Mon May 04 02:22:39 PDT 2009,Positive
5528,4,no food in fridge... time for grocery shopping... via internet!!  could get used to shopping like this.,Sun May 10 02:41:57 PDT 2009,Positive
5529,4,mother's day dinner - chinese food from pick-up-styx.  it's what mom asked for,Sun May 10 19:26:26 PDT 2009,Positive
5530,4,photo: whoo food! everyone has prepared food!  http://tumblr.com/xxg1t5g4q,Mon May 18 03:27:58 PDT 2009,Positive
5531,4,sooooooo tired and the food at camp was soooooo crappy but i'm not picky cuz some people don't have anything. well i am going to go eat,Fri May 29 16:25:31 PDT 2009,Positive
5532,4,eating chinese food at an aa meeting.  sesame chicken goes good with recovery.,Fri May 29 20:39:43 PDT 2009,Positive
5533,4,"@ihatemornings head to bankside, along southwark high st. lots of foodie choices there, inc. tortilla - lovely burritos",Sat May 30 01:52:49 PDT 2009,Positive
5534,4,"@mundaysa pilar, i mean &quot;wicked&quot; in a good way, like we new englanders use it for everything good. wicked good tv, wicked good food.",Sat May 30 06:00:31 PDT 2009,Positive
5535,4,great food &amp; friends &amp; battles @ operahouse &amp; kitties  &amp; new pie dish &amp; soup making &amp; girlie crochet afternoon &amp; dumplings.. lovely,Sun May 31 05:19:17 PDT 2009,Positive
5536,4,@louisetriance  don't let me stop you!! i don't thnk everyone else is aware your food fetish.. well they are now i guess,Tue Jun 02 05:13:42 PDT 2009,Positive
5537,4,@ljsbaby just a few drinks later and nice food.  did you a have a big wedding?,Wed Jun 03 01:06:24 PDT 2009,Positive
5538,4,@junkfoodtees  i'm playing in a consert tonight with my school!!!!! really nervous though.... (via @xroulax) - good luck,Wed Jun 03 06:18:32 PDT 2009,Positive
5539,4,@chinatownkid it is a fastfood place but its like the best haha yea u havent lived til u had in-n-out,Wed Jun 03 06:34:23 PDT 2009,Positive
5540,4,"@whitelight as long as the food is good, it doesn't matter what they call it, right?  by the way, we tried jt manukan, it was superb.",Sat Jun 06 08:24:36 PDT 2009,Positive
5541,4,@artimus_prime no u should.it matches ur chubby dog heheh. they would have a food galore!,Sat Jun 06 14:11:33 PDT 2009,Positive
5542,4,sometimes i love my life a lot  movies then food then finding somewhere to sleep,Sun Jun 07 17:19:28 PDT 2009,Positive
5543,4,@gretelscarlett i  see the lack of sugar ( and food)  kicking in now hey,Mon Jun 15 01:45:17 PDT 2009,Positive
5544,4,in-n-out is the lords food,Mon Jun 15 12:30:56 PDT 2009,Positive
5545,4,off to food lion to get some shaving cream so i can shave and do a video for @ohcurt,Mon Jun 15 15:07:52 PDT 2009,Positive
5546,4,in case you missed bizarre foods puerto rico is starting now at 9pm @ the travel channel - i. on the show,Mon Jun 15 17:57:42 PDT 2009,Positive
5547,4,bored.. ) waiting for the food to be ready,Sat Apr 18 20:32:04 PDT 2009,Positive
5548,4,going to a book launch....hope it has good finger food..!,Mon Apr 20 23:20:27 PDT 2009,Positive
5549,4,can smell yummy food mmmmm smells good,Tue Apr 21 01:26:23 PDT 2009,Positive
5550,4,@esmeeworld: paris is awesome. good food. good people. good shopping. wonderful hospitality.,Sun May 03 04:02:43 PDT 2009,Positive
5551,4,"can't wait to do the most random things over the summer like kings island, picnics, road trips and 2am food runs, o the fun we'll have",Sun May 03 05:43:40 PDT 2009,Positive
5552,4,@nofearentertain they sound tasty. i'm wanting some comfort food on this rainy morning. wish my house smelled like your house.,Sun May 03 07:04:40 PDT 2009,Positive
5553,4,"i love fishes, not for food stupid, but for my aquariums.",Sun May 10 04:18:18 PDT 2009,Positive
5554,4,just finished eating some viet food; i'm sooo full!,Sun May 10 19:21:34 PDT 2009,Positive
5555,4,mm julia &amp; i ate yummy malaysian food in brooklyn chinatown with my family,Sat May 16 20:54:33 PDT 2009,Positive
5556,4,yay! father's about to make me food,Sun May 17 10:34:30 PDT 2009,Positive
5557,4,@claudiamcfly i have the story but food took it's place in importance plus it smelled good. your wall looks aceee i see noah also,Sun May 17 11:09:30 PDT 2009,Positive
5558,4,@yannakism omg thats reminds me.. i can't believe i've been on a diet for 6 days already! i'm such a foodie,Fri May 22 01:02:41 PDT 2009,Positive
5559,4,@mikasounds thought your favorite food was that ice cream you showed us in yout videoblog.,Fri May 22 08:22:23 PDT 2009,Positive
5560,4,def. hungry. can't wait to have real food tomorrow! it's nearly pay day and i can buy something good to make for the family,Thu May 28 21:46:30 PDT 2009,Positive
5561,4,"yay, food!    kay, so boston is fine. he just has to take four different medications &amp; some sort of steroid.",Fri May 29 13:24:01 PDT 2009,Positive
5562,4,i've moved on to lunchtime foods... popcorn!,Fri May 29 14:25:34 PDT 2009,Positive
5563,4,"we're back from a lovely dinner with friends... great food, friends, wine, conversation... life is wonderful",Sat May 30 01:10:57 PDT 2009,Positive
5564,4,whee study done now for a walk to get some foods,Sat May 30 10:54:32 PDT 2009,Positive
5565,4,hanging out with a friend in langley tonight-food and a movie,Sat May 30 21:23:16 PDT 2009,Positive
5566,4,@onarollcozies give him food!,Sun May 31 08:21:13 PDT 2009,Positive
5567,4,been up for 5 hours...time for food...,Sun May 31 08:57:17 PDT 2009,Positive
5568,4,emily is confused over food. i love her,Sun May 31 09:21:21 PDT 2009,Positive
5569,4,i guess victory tastes like oily food,Sun May 31 23:21:48 PDT 2009,Positive
5570,4,@ddlovato haha you're so funny  mcdonald's i'm lovin' it  what's your favorite mcdonald's food?,Mon Jun 01 12:34:43 PDT 2009,Positive
5571,4,checked in hotel! i need food please,Tue Jun 02 12:56:20 PDT 2009,Positive
5572,4,@junkfoodtees i'm graduating high school tonight!  extremely excited.,Wed Jun 03 06:10:45 PDT 2009,Positive
5573,4,"texican food for dinner, again?!?! someone loves me  !",Fri Jun 05 08:37:22 PDT 2009,Positive
5574,4,"@carianoff hey man! i agree, and we've got some really healthy episodes coming out real soon! not all street food is unhealthy.",Fri Jun 05 16:59:26 PDT 2009,Positive
5575,4,"whoo, good day :] greek food festival was pretty rad",Fri Jun 05 21:30:37 PDT 2009,Positive
5576,4,@bliggblizo will work for food,Sat Jun 06 05:11:08 PDT 2009,Positive
